alpha,model,symbol,n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width
0.01,EWMA,FCHI,4513,1935,0.003930815459453,0.0268733850129198,0.0186046511627906,52,36,6.828633214439606e-10,0.0006794467075601,0.0480338038165779,0.0158641117808996,Yellow,Yellow,0.0005099357279484,0.000463758454723,0.0283752547396811,0.0244444392802281
0.025,EWMA,FCHI,4513,1935,0.0024375763996879,0.0397932816537467,0.0284237726098191,77,55,0.0001215066250248,0.3449913155031158,0.0141538858069034,0.0180428616776837,Red,Yellow,0.0008912893167425,0.0008714120028158,0.0230321835717889,0.020594607172100998
0.05,EWMA,FCHI,4513,1935,0.0012899826612664,0.0604651162790697,0.0516795865633074,117,100,0.0405649049868878,0.7359478980756295,7.607464832914967e-05,0.0001907699037335,Red,Red,0.0013909013604661,0.0013836110454794,0.0185735218333499,0.017283539172083497
0.1,EWMA,FCHI,4513,1935,9.471204258109515e-05,0.0945736434108527,0.0940568475452196,183,182,0.4224307232924768,0.3792310100531501,0.0007404739753281,0.0013840274758376,Red,Red,0.0021415743379394,0.0021421066872096,0.0135608018643161,0.013466089821735005
0.01,EWMA,FTSE100,4459,1911,0.0042261079610299,0.0219780219780219,0.0151753008895866,42,29,5.5294926354365614e-06,0.0346433635012146,0.0082997751587994,0.032215365101851,Yellow,Green,0.000423102675331,0.0003884424510411,0.024554027218452,0.020327919257422097
0.025,EWMA,FTSE100,4459,1911,0.0023661996420485,0.0350601779173207,0.0235478806907378,67,45,0.0078537250856975,0.6814207816105364,0.0093974061025379,0.0023718919762624,Yellow,Yellow,0.0007345055555795,0.0007276748111137,0.019492610558392,0.0171264109163435
0.05,EWMA,FTSE100,4459,1911,0.001203229300284,0.053898482469911,0.0429094714809,103,82,0.4397427207476371,0.1453587134530278,2.9668692095974336e-05,0.0007406632331817,Red,Red,0.0011402171602985,0.0011425585624706,0.0155761664229116,0.014372937122627601
0.1,EWMA,FTSE100,4459,1911,0.0002028417378451,0.0894819466248037,0.086865515436944,171,166,0.119306106565253,0.0507674677800362,1.8699160765023315e-05,1.3485466618501364e-05,Red,Red,0.0017588620580055,0.0017613595835666,0.0114011999194883,0.0111983581816432
0.01,EWMA,ICLN,2946,1263,0.0068852799014292,0.014251781472684,0.0079176563737133,18,10,0.1534332923264055,0.4402114402676144,0.770697561871587,0.9232335399883624,Green,Green,0.0005396997384462,0.0005386537155821,0.0464552040353247,0.0395699241338955
0.025,EWMA,ICLN,2946,1263,0.0041385702871294,0.0316706254948535,0.0166270783847981,40,21,0.1445467328791478,0.0426016505593982,0.968118245033245,0.700910171773064,Yellow,Yellow,0.0010830085332614,0.0010969095901813,0.0374765018316083,0.0333379315444789
0.05,EWMA,ICLN,2946,1263,0.0018007681003176,0.0490894695170229,0.0435471100554235,62,55,0.8816294835706253,0.2824067800130371,0.859164322711155,0.925628418136512,Red,Red,0.0018322454434917,0.0018399519634731,0.0297788422121561,0.027978074111838502
0.1,EWMA,ICLN,2946,1263,-0.0003380179241443,0.0886777513855898,0.0902612826603325,112,114,0.1722733295090959,0.2415752897770863,0.9359223997299436,0.9719946124270636,Red,Red,0.0029945547482942,0.0029907772977032,0.0214604838339743,0.021798501758118597
0.01,EWMA,NIKKEI,4317,1851,0.0046829586224131,0.0226904376012965,0.0097244732576985,42,18,2.5235073768392624e-06,0.9047321774664352,0.9851088902760936,0.3843143780591289,Yellow,Green,0.0005061383576115,0.0004790542181708,0.0336998909588581,0.029016932336445
0.025,EWMA,NIKKEI,4317,1851,0.0022815570793844,0.0372771474878444,0.0297136682874122,69,55,0.0015919777568668,0.2069414624877822,0.6705547696153935,0.5896345213272969,Red,Yellow,0.0009628359239852,0.0009438529080684,0.0267285209044815,0.024446963825097097
0.05,EWMA,NIKKEI,4317,1851,0.0010376053252108,0.059967585089141,0.0518638573743922,111,96,0.0560799978239838,0.7145134974488658,0.0096647357024451,0.0151064889525031,Red,Red,0.0015612796865509,0.0015548216044857,0.0215541441151309,0.0205165387899201
0.1,EWMA,NIKKEI,4317,1851,0.0003349126404345,0.0961642355483522,0.0913019989195029,178,169,0.5800791202635638,0.2061950813915263,0.2039042648334468,0.2058318315407894,Red,Red,0.0024704461674623,0.0024725952435643,0.0163199230845002,0.0159850104440657
0.01,EWMA,HSI,4344,1862,0.0049705585998745,0.0171858216970998,0.0085929108485499,32,16,0.0046949992783715,0.5317739851884301,0.058664587408542,0.0242349857529424,Yellow,Green,0.0005177003524323,0.0005052635121961,0.0378874351463312,0.032916876546456704
0.025,EWMA,HSI,4344,1862,0.0019124418688515,0.0306122448979591,0.0225563909774436,57,42,0.1337843113103236,0.4923559183389738,0.1102048703063811,0.2209489631898864,Yellow,Yellow,0.0009879627447255,0.0009850961376862,0.0296451353471243,0.027732693478272803
0.05,EWMA,HSI,4344,1862,0.0010655598916992,0.0494092373791621,0.0451127819548872,92,84,0.9067139810557538,0.3255061774886131,0.2989182569221916,0.1360237377437987,Red,Red,0.001617527220207,0.0016207281536436,0.0243395699310088,0.0232740100393096
0.1,EWMA,HSI,4344,1862,-0.0001168970468608,0.1031149301825993,0.1047261009667024,192,195,0.6555972843419895,0.4995993385583026,0.3150964797359619,0.3777171872051073,Red,Red,0.0026090162196571,0.0026094403917074,0.0180165365387513,0.0181334335856121
0.01,EWMA,BOVESPA,4369,1873,0.0037767859375105,0.0186865990389749,0.0106780565936999,35,20,0.0007469269671536,0.7705010381938082,0.5133032524183063,0.8057458412739729,Yellow,Green,0.0004977460834383,0.0004824659991608,0.0336029339175932,0.029826147980082696
0.025,EWMA,BOVESPA,4369,1873,0.001871926941304,0.0320341697810998,0.0256273358248798,60,48,0.061496497220397,0.8624961529131772,0.7527758989616095,0.9760107826508756,Yellow,Yellow,0.0009521859013098,0.0009458521372725,0.0270006604771802,0.0251287335358762
0.05,EWMA,BOVESPA,4369,1873,0.0011037614658868,0.0517885744794447,0.0464495461825947,97,87,0.7239476076258564,0.4757349966982457,0.8829953777145937,0.9997445636823422,Red,Red,0.0015568907208665,0.0015577065622892,0.0221924594334072,0.0210886979675204
0.1,EWMA,BOVESPA,4369,1873,-7.50154275209712e-05,0.0939668980245595,0.0950347036839295,176,178,0.3797657746398213,0.4704900127105367,0.2846796416714621,0.2436515205829759,Red,Red,0.0024912303255661,0.0024908529934683,0.0163557802692746,0.01643079569679557
0.01,EWMA,NIFTY,3001,1287,0.0035307230418005,0.0155400155400155,0.0101010101010101,20,13,0.0646728363341837,0.970995889640308,0.7290821172035055,0.8756756020968973,Green,Green,0.0003139309327243,0.000304452353294,0.0229825848451032,0.0194518618033027
0.025,EWMA,NIFTY,3001,1287,0.0015179543262865,0.031080031080031,0.0225330225330225,40,29,0.1780202936623698,0.5643787278414101,0.2768360558270417,0.5121628356690853,Yellow,Yellow,0.000600237097323,0.0005997270673244,0.0179062808496543,0.0163883265233678
0.05,EWMA,NIFTY,3001,1287,0.0004215875143796,0.0598290598290598,0.0543900543900543,77,70,0.1160761328093198,0.4758701876818763,0.9534975217031468,0.9019738667800624,Red,Red,0.0010003354941016,0.0009972682747931,0.0141751046882946,0.013753517173914999
0.1,EWMA,NIFTY,3001,1287,-0.0002877243024147,0.0986790986790986,0.1025641025641025,127,132,0.8742458520547189,0.7600081684114253,0.0234751532102073,0.0139282317346429,Red,Red,0.0016258159541043,0.0016261391625893,0.0104280264350186,0.0107157507374333
0.01,EWMA,ASX200,4459,1912,0.0033110908513155,0.0303347280334728,0.0188284518828451,58,36,6.23945339839338e-13,0.0005460547665067,0.113809077129633,0.4099457100678041,Yellow,Yellow,0.0004080230262613,0.0003586004631367,0.0235878735541319,0.0202767827028164
0.025,EWMA,ASX200,4459,1912,0.0020280498595451,0.0444560669456066,0.0319037656903765,85,61,8.666714461647018e-07,0.0635136760732213,0.0530193399464865,0.0503460812589366,Red,Yellow,0.0007402120352133,0.0007148078709587,0.0191113778791134,0.0170833280195683
0.05,EWMA,ASX200,4459,1912,0.0006582716967574,0.0685146443514644,0.0585774058577405,131,112,0.0004222973804234,0.0934709595107353,0.0337778366642614,0.0093226765303839,Red,Red,0.0011672636999699,0.0011588596876184,0.0149950525126471,0.0143367808158897
0.1,EWMA,ASX200,4459,1912,-0.0001538567677032,0.1014644351464435,0.1035564853556485,194,198,0.8313361715104249,0.606074717647936,0.2142084870704437,0.2095491191727083,Red,Red,0.001825576448664,0.0018260224377139,0.0110163310219092,0.0111701877896124
0.01,EWMA,CBU0,2460,1055,0.0009799736807461,0.0170616113744075,0.0113744075829383,18,12,0.036232689478673,0.6606352030661767,0.7314275917718652,0.8709255064705758,Yellow,Green,0.0001434621939489,0.0001397076559648,0.0120289654267758,0.0110489917460297
0.025,EWMA,CBU0,2460,1055,0.0004327966951122,0.0274881516587677,0.0218009478672985,29,23,0.6103260652064268,0.4963963452975247,0.440168661734352,0.5986149851761011,Yellow,Yellow,0.0002968206096987,0.0002968407119718,0.0097416477613471,0.009308851066234901
0.05,EWMA,CBU0,2460,1055,7.931446655640335e-05,0.0530805687203791,0.0511848341232227,56,54,0.64928950579925,0.8603536467950701,0.3829953267084233,0.4444776247552914,Red,Red,0.0005085662551792,0.0005083759235411,0.0078915485483172,0.007812234081760797
0.1,EWMA,CBU0,2460,1055,-0.0002066438930837,0.0890995260663507,0.0966824644549763,94,102,0.2300609030508377,0.718115787067893,0.9893601566791184,0.952888646829785,Red,Red,0.000844168328282,0.0008428432041484,0.0058800866547505,0.0060867305478342
0.01,EWMA,TLT,3987,1709,0.0006275707416588,0.0146284376828554,0.0140433001755412,25,24,0.0720295011726368,0.1133302976968665,0.6897856900820067,0.7103096088536369,Green,Green,0.0002908116575705,0.0002881990868859,0.0234864575959736,0.022858886854314798
0.025,EWMA,TLT,3987,1709,0.0002626996423681,0.0327677004095962,0.0310122878876536,56,53,0.0494621802788145,0.1246974112833222,0.785449733365687,0.1831277663719039,Yellow,Yellow,0.0006149293131648,0.0006131886254682,0.0195214680583365,0.019258768415968398
0.05,EWMA,TLT,3987,1709,0.0002399706561528,0.0596840257460503,0.0567583382094792,102,97,0.0742838805683886,0.2091068655444502,0.7324402495337623,0.5688920481688746,Red,Red,0.0010701019439091,0.0010680791428704,0.016402438604286,0.0161624679481332
0.1,EWMA,TLT,3987,1709,5.719943526410771e-05,0.1029842012873025,0.1012287887653598,176,173,0.6822252016403209,0.8657803670883522,0.7630848870917173,0.6656883589433795,Red,Red,0.0017869998671323,0.0017868584275168,0.0126498312431068,0.012592631807842692
0.01,EWMA,IBGL,3043,1305,0.0043924610773031,0.0130268199233716,0.003831417624521,17,5,0.2937080020729291,0.0104498619042834,0.4651892599054062,0.980938393540994,Green,Green,0.0002279676854115,0.0002349324377155,0.0234090477795482,0.019016586702245097
0.025,EWMA,IBGL,3043,1305,0.0017532838134791,0.0291187739463601,0.01455938697318,38,19,0.3528189594439438,0.0088588341784792,0.994317995186755,0.5545165593916563,Yellow,Green,0.000483225255349,0.0004889156970406,0.0177748880890868,0.016021604275607698
0.05,EWMA,IBGL,3043,1305,-0.00014818938827,0.057471264367816,0.0597701149425287,75,78,0.2259476827140216,0.1156774754515002,0.4258774968643057,0.3429014345626511,Red,Red,0.0008465631078155,0.0008478589089718,0.0132975647736355,0.0134457541619055
0.1,EWMA,IBGL,3043,1305,-0.000640740294382,0.1080459770114942,0.1272030651340996,141,166,0.3382139068026141,0.0015928256834158,0.012831581338614,0.1004999961511503,Red,Red,0.001424271403285,0.0014361268814962,0.0098352236538838,0.0104759639482658
0.01,EWMA,DJCI,1800,772,0.0034671998769248,0.022020725388601,0.0129533678756476,17,10,0.0037673021313123,0.4302223849444028,0.6837430907454871,0.285983405008459,Yellow,Green,0.000307178285929,0.0002851551492981,0.0236461334864045,0.0201789336094797
0.025,EWMA,DJCI,1800,772,0.0017570407586491,0.0505181347150259,0.0259067357512953,39,20,6.368581906068815e-05,0.872541100968685,0.7711909987842822,0.8292997960611797,Red,Yellow,0.0006248620815517,0.0006046670126173,0.0187579302482796,0.0170008894896305
0.05,EWMA,DJCI,1800,772,0.0007014080226139,0.0673575129533678,0.0595854922279792,52,46,0.0351587824830696,0.2349373402554763,0.7200563281676835,0.4201503368796861,Red,Red,0.0010650523349146,0.0010551940473541,0.0149690042432568,0.0142675962206429
0.1,EWMA,DJCI,1800,772,-0.0001707783528353,0.1023316062176165,0.1023316062176165,79,79,0.8296065300553369,0.8296065300553369,0.9993107309763696,0.9993107309763696,Red,Red,0.0017054680923106,0.0017058662801799,0.0109455057793955,0.011116284132230802
0.01,EWMA,GOLD,4311,1848,0.0056737547714173,0.0248917748917748,0.0091991341991342,46,17,6.277910769014738e-08,0.7257793171752394,0.3088095273027351,0.8539131666719846,Yellow,Green,0.0004494492905528,0.0004196857660632,0.0290795794884529,0.0234058247170356
0.025,EWMA,GOLD,4311,1848,0.0020261136148722,0.0367965367965368,0.0303030303030303,68,56,0.0023774069289957,0.1573977128030144,0.9433161932953176,0.9732422699350544,Red,Yellow,0.0008241344494477,0.0008074839382468,0.0217456809185204,0.019719567303648197
0.05,EWMA,GOLD,4311,1848,0.0004694045157784,0.053030303030303,0.0497835497835497,98,92,0.5537624481708039,0.9659225208960424,0.9922562732967124,0.7204181091453803,Red,Red,0.001304297721976,0.0013032724300898,0.0170185870809524,0.016549182565174
0.1,EWMA,GOLD,4311,1848,-0.0007038480867784,0.0903679653679653,0.099025974025974,167,183,0.1612794629457066,0.8888378542957839,0.841916886271349,0.8619638977448875,Red,Red,0.0020357737688628,0.0020323849463486,0.0121900839187032,0.0128939320054816
0.01,EWMA,WTI,4316,1850,0.0060938433032244,0.0237837837837837,0.0167567567567567,44,31,4.197000589289957e-07,0.0077475092312349,0.2735676822435755,0.2756619152485768,Yellow,Yellow,0.0011834812456054,0.0011198407945826,0.0653651843049804,0.059271341001755996
0.025,EWMA,WTI,4316,1850,0.0014554292323181,0.0367567567567567,0.0335135135135135,68,62,0.0024413781918054,0.0256572507911173,0.1429010755980916,0.0668621596703901,Red,Yellow,0.0020989981354509,0.0020845658397044,0.0513919391477713,0.0499365099154532
0.05,EWMA,WTI,4316,1850,0.0016817581311946,0.0594594594594594,0.0513513513513513,110,95,0.0695074794569065,0.7905741690985618,0.1197625158100761,0.0946436105498602,Red,Red,0.0032873514616942,0.003278293841878,0.043589798329702,0.0419080401985074
0.1,EWMA,WTI,4316,1850,0.0001236245007242,0.0962162162162162,0.0956756756756756,178,177,0.5853540999005917,0.532604286604186,0.8862483478922245,0.8624857355572753,Red,Red,0.0050991582973064,0.0050996907415876,0.0327753532900165,0.032651728789292296
0.01,EWMA,NATGAS,4314,1850,0.0038817884617187,0.0118918918918918,0.0113513513513513,22,21,0.4271175368966091,0.5674394346880967,0.7672661289336438,0.7856431703175355,Green,Green,0.0013635889933448,0.0013576187663694,0.1044658775027829,0.1005840890410642
0.025,EWMA,NATGAS,4314,1850,0.0009939634631118,0.0281081081081081,0.027027027027027,52,50,0.4010072395683872,0.5814130434462115,0.917039902307668,0.9483668694186091,Yellow,Yellow,0.0027907518507878,0.0027881636007687,0.0857367459756101,0.0847427825124983
0.05,EWMA,NATGAS,4314,1850,-0.0008149302263283,0.0513513513513513,0.054054054054054,95,100,0.7905741690985618,0.4294318267176346,0.9984012946497864,0.9825262640742516,Red,Red,0.0047436783804847,0.0047460847073561,0.0703034547405022,0.0711183849668305
0.1,EWMA,NATGAS,4314,1850,-0.0018830595316091,0.0935135135135135,0.101081081081081,173,187,0.3476392639611609,0.8770185971028341,0.9474172174380016,0.9997491524122532,Red,Red,0.0077597860255126,0.0077535439522717,0.0535272676244704,0.055410327156079506
0.01,EWMA,BTC,2765,1185,0.0315509153239669,0.0227848101265822,0.0025316455696202,27,3,0.0001504969471975,0.0020276871229276,0.5325199125237703,0.992408295021526,Yellow,Green,0.0008857531603039,0.0009464412107348,0.0870162640958487,0.0554653487718818
0.025,EWMA,BTC,2765,1185,0.0059834710870737,0.0320675105485232,0.0244725738396624,38,29,0.1351446658839195,0.9071028373921408,0.977842856693862,0.4827699400919475,Yellow,Yellow,0.0017196085735286,0.0017091017051196,0.0527134065347816,0.0467299354477079
0.05,EWMA,BTC,2765,1185,-0.0009610760634693,0.0514767932489451,0.0523206751054852,61,62,0.8163973174945107,0.7159254672643729,0.9963536379887166,0.9893807912029224,Red,Red,0.0028334542799012,0.0028356253652199,0.0382559220113235,0.0392169980747928
0.1,EWMA,BTC,2765,1185,-0.0075137980559719,0.080168776371308,0.1248945147679325,95,148,0.0188303727823113,0.0057589796914473,0.2573472675012651,0.9949942153407588,Red,Red,0.0044776248128105,0.0044608472652674,0.0230412643855769,0.0305550624415488
0.01,EWMA,ETH,1959,841,0.0327314638893264,0.0225921521997621,0.0071343638525564,19,6,0.0016296579378791,0.3786669528632622,0.1933365757576419,0.9577525432262508,Yellow,Green,0.0013780673008461,0.0012747466419278,0.1154814565514006,0.0827499926620742
0.025,EWMA,ETH,1959,841,0.0098359743229618,0.0392390011890606,0.0225921521997621,33,19,0.0144834876399062,0.649434211159589,0.8356493428231957,0.1933365757576419,Red,Yellow,0.0026388635749639,0.0025849073230342,0.0795534087395533,0.0697174344165915
0.05,EWMA,ETH,1959,841,0.0017388527853072,0.0570749108204518,0.0535077288941736,48,45,0.356773756329919,0.6442822855886321,0.1851188715905254,0.1106206643351128,Red,Red,0.0042851187063438,0.0042778191993454,0.0602475681323358,0.0585087153470286
0.1,EWMA,ETH,1959,841,-0.0079076316011962,0.0868014268727705,0.1212841854934601,73,102,0.1927972187550193,0.0457219208240977,0.0300065205217373,0.1178844082394813,Red,Red,0.0067672013956051,0.0067739266728404,0.037678148508586,0.045585780109782204
0.01,EWMA,EURUSD,3873,1660,0.0010678527689856,0.0180722891566265,0.0114457831325301,30,19,0.0029839756310782,0.562796437723284,0.5754992108997128,0.8024169843372156,Yellow,Green,0.0001537898760901,0.0001490088986941,0.0114045558288621,0.0103367030598765
0.025,EWMA,EURUSD,3873,1660,0.0005844979268432,0.0277108433734939,0.022289156626506,46,37,0.4867347522638523,0.4712207552976105,0.2692757945878006,0.4299471681440978,Yellow,Yellow,0.0003007780557084,0.0003010241955059,0.0092932409064786,0.0087087429796354
0.05,EWMA,EURUSD,3873,1660,0.0003532144934741,0.0536144578313253,0.0427710843373494,89,71,0.5040004214203436,0.1662697506468847,0.6579137392634165,0.3719103046685242,Red,Red,0.0004976483436807,0.0004983303363875,0.007661821993016,0.0073086074995419
0.1,EWMA,EURUSD,3873,1660,-7.542202393154111e-05,0.1018072289156626,0.1048192771084337,169,174,0.8066203531340712,0.5157377070648543,0.6753407736434631,0.6842014703032822,Red,Red,0.0008164223882287,0.0008166576710002,0.0056189189371838,0.005694340961115341
0.01,EWMA,GBPUSD,3881,1664,0.0019804563037948,0.0192307692307692,0.0108173076923076,32,18,0.000785596362093,0.7408663105960354,0.8999363759151903,0.8212198543003437,Yellow,Green,0.0001978465209259,0.0001866052037903,0.0141113827689635,0.012130926465168699
0.025,EWMA,GBPUSD,3881,1664,0.0007346422133178,0.0342548076923076,0.0288461538461538,57,48,0.0219332962750574,0.3264420318298805,0.9994161378533296,0.8798942443548083,Yellow,Yellow,0.0003803412157298,0.0003750160971154,0.010955030675485,0.0102203884621672
